Name;CodIBGE;Categoria;Longitude;Latitude
MARACAJU;5005400;CIDADE;-55.1571395689956;-21.6236103831694
CAARAPÓ;5002407;CIDADE;-54.8269701013583;-22.6365822187274
DOURADOS;5003702;CIDADE;-54.8112891228926;-22.2272355362375
JATEÍ;5005103;CIDADE;-54.3080543756429;-22.4816870298604
FÁTIMA DO SUL;5003801;CIDADE;-54.5163759902411;-22.3754232103941
VICENTINA;5008404;CIDADE;-54.44212477684211;-22.4017875566794
ITAPORÃ;5004502;CIDADE;-54.7956587372653;-22.0824475595066
DOURADINA;5003504;CIDADE;-54.6079306686314;-22.0455302813855
RIO BRILHANTE;5007208;CIDADE;-54.54224222246891;-21.8011952569219
ITAQUIRAÍ;5004601;CIDADE;-54.18819830274341;-23.490663261656
ALTÔNIA;4100509;CIDADE;-53.8919738559114;-23.8708814050519
SÃO JORGE DO PATROCÍNIO;4125357;CIDADE;-53.8833305620973;-23.7582479645602
ESPERANÇA NOVA;4107520;CIDADE;-53.8104950389931;-23.7246547641817
PÉROLA;4118907;CIDADE;-53.6732521304902;-23.7974787679922
ALTO PARAÍSO;4128625;CIDADE;-53.73289315076921;-23.508130737238
ICARAÍMA;4109906;CIDADE;-53.62557016229591;-23.396711427317
NAVIRAÍ;5005707;CIDADE;-54.1988361701181;-23.0599994818193
CAFEZAL DO SUL;4103479;CIDADE;-53.5110648541672;-23.90470447054
XAMBRÊ;4128807;CIDADE;-53.4869406945526;-23.738394395443
PEROBAL;4118857;CIDADE;-53.4115002037974;-23.8945617445719
UMUARAMA;4128104;CIDADE;-53.3084598047956;-23.7639499993035
IVATÉ;4111555;CIDADE;-53.3738794057888;-23.4095888732628
CRUZEIRO DO OESTE;4106605;CIDADE;-53.0818216076221;-23.7769048599603
MARIA HELENA;4114708;CIDADE;-53.2048192711896;-23.6176096554274
NOVA OLÍMPIA;4117206;CIDADE;-53.0912329510219;-23.4711009784115
QUERÊNCIA DO NORTE;4121000;CIDADE;-53.4870407060353;-23.086528578665
DOURADINA;4107256;CIDADE;-53.2964486552293;-23.3819072154777
SANTA CRUZ DE MONTE CASTELO;4123303;CIDADE;-53.29730642049571;-22.9585816071235
TAPIRA;4126900;CIDADE;-53.07532530673451;-23.3171088643701
SANTA MÔNICA;4123956;CIDADE;-53.1112728730423;-23.1054239380859
SANTA ISABEL DO IVAÍ;4123709;CIDADE;-53.1959475093714;-23.0010888087247
SÃO PEDRO DO PARANÁ;4125902;CIDADE;-53.22293714046291;-22.82512944855
LOANDA;4113502;CIDADE;-53.1344689597801;-22.9302286211757
GLÓRIA DE DOURADOS;5004007;CIDADE;-54.2346287898579;-22.4144245303329
DEODÁPOLIS;5003454;CIDADE;-54.1611832428627;-22.2729491416043
NOVO HORIZONTE DO SUL;5006259;CIDADE;-53.8608865570425;-22.6549531049098
IVINHEMA;5004700;CIDADE;-53.8269701470603;-22.3016035620454
ANGÉLICA;5000856;CIDADE;-53.76973048046271;-22.156062521774
TAQUARUSSU;5007976;CIDADE;-53.3519187419396;-22.4899870558582
NOVA ANDRADINA;5006200;CIDADE;-53.3515738148688;-22.2487593120915
PORTO RICO;4120200;CIDADE;-53.26796811150509;-22.7783515579737
MARILENA;4115002;CIDADE;-53.0371858842334;-22.7318252444575
NOVA LONDRINA;4117107;CIDADE;-52.98631262987659;-22.7638686041618
ROSANA;3544251;CIDADE;-53.0586544794081;-22.5811754986355
BATAYPORÃ;5002001;CIDADE;-53.2748069911071;-22.2958799659277
DOIS IRMÃOS DO BURITI;5003488;CIDADE;-55.281914486329;-20.692312057615
SIDROLÂNDIA;5007901;CIDADE;-54.9660301365064;-20.9310544589063
NOVA ALVORADA DO SUL;5006002;CIDADE;-54.3828036000825;-21.4666342518715
TERENOS;5008008;CIDADE;-54.8655566306489;-20.4423076794172
CAMPO GRANDE;5002704;CIDADE;-54.6157435664588;-20.4580299872454
ROCHEDO;5007505;CIDADE;-54.8927719306444;-19.9618596059358
RIO NEGRO;5007307;CIDADE;-54.9875023242982;-19.4474291067475
CORGUINHO;5003108;CIDADE;-54.8300060009779;-19.8312180166324
JARAGUARI;5004908;CIDADE;-54.44068395393851;-20.1037403910954
BANDEIRANTES;5001508;CIDADE;-54.36319389428411;-19.9209203024895
SÃO GABRIEL DO OESTE;5007695;CIDADE;-54.5645690937601;-19.3955213695662
RIBAS DO RIO PARDO;5007109;CIDADE;-53.761677624322;-20.4436755249679
CAMAPUÃ;5002605;CIDADE;-54.04330948642801;-19.535259798153
CORUMBÁ;5003207;CIDADE;-57.6489854573401;-19.0063746540642
LADÁRIO;5005202;CIDADE;-57.6024001955275;-19.0017756674418
MIRASSOL D'OESTE;5105622;CIDADE;-58.0979035689912;-15.6740707805967
CURVELÂNDIA;5103437;CIDADE;-57.9171149786644;-15.6093061703671
CÁCERES;5102504;CIDADE;-57.6747623072181;-16.074095629861
LAMBARI D'OESTE;5105234;CIDADE;-58.0058251786064;-15.3155012395628
TANGARÁ DA SERRA;5107958;CIDADE;-57.4912991530603;-14.6237847500065
PORTO ESTRELA;5106851;CIDADE;-57.2013572999111;-15.3313363055225
BARRA DO BUGRES;5101704;CIDADE;-57.1864086868428;-15.0662579398692
NOVA OLÍMPIA;5106232;CIDADE;-57.2829239619584;-14.7794142413993
DENISE;5103452;CIDADE;-57.0537772728323;-14.7338159178671
SANTO AFONSO;5107263;CIDADE;-57.00050363747089;-14.4907768192401
ARENÁPOLIS;5101308;CIDADE;-56.8444892395472;-14.4555216655191
NOVA MARILÂNDIA;5108857;CIDADE;-56.9731767858961;-14.3624512712826
POCONÉ;5106505;CIDADE;-56.62650935273499;-16.2595094664589
NOSSA SENHORA DO LIVRAMENTO;5106109;CIDADE;-56.3452585551782;-15.7896762061736
BARÃO DE MELGAÇO;5101605;CIDADE;-55.9671211336846;-16.1950994471373
SANTO ANTÔNIO DO LEVERGER;5107800;CIDADE;-56.0941622007565;-15.8691790434606
VÁRZEA GRANDE;5108402;CIDADE;-56.1446637401866;-15.6580648235976
CUIABÁ;5103403;CIDADE;-56.0732520381911;-15.5699890126321
JANGADA;5104906;CIDADE;-56.490194562614;-15.2396872251141
ACORIZAL;5100102;CIDADE;-56.3715525667098;-15.197889979856
NORTELÂNDIA;5106000;CIDADE;-56.8020689751516;-14.4537245563087
ROSÁRIO OESTE;5107701;CIDADE;-56.4282932054054;-14.8264275710099
NOBRES;5105903;CIDADE;-56.3340848305989;-14.7245002729059
ALTO PARAGUAI;5100508;CIDADE;-56.49444166257549;-14.5147118098727
DIAMANTINO;5103502;CIDADE;-56.433566081512;-14.4013229617098
CHAPADA DOS GUIMARÃES;5103007;CIDADE;-55.7450045178921;-15.4605696784231
RIO VERDE DE MATO GROSSO;5007406;CIDADE;-54.84225369011249;-18.9165864396768
COXIM;5003306;CIDADE;-54.75805595019331;-18.508410538078
PEDRO GOMES;5006408;CIDADE;-54.5524458291661;-18.1018562336928
SONORA;5007935;CIDADE;-54.7549062179542;-17.5813552339093
FIGUEIRÃO;5003900;CIDADE;-53.6425733238918;-18.6754480701946
ALCINÓPOLIS;5000252;CIDADE;-53.7080896262813;-18.325033978799
COSTA RICA;5003256;CIDADE;-53.1330469048741;-18.543548387841
ITIQUIRA;5104609;CIDADE;-54.1443008960004;-17.2068250548319
ALTO TAQUARI;5100607;CIDADE;-53.2819931222741;-17.8347436501711
ALTO ARAGUAIA;5100300;CIDADE;-53.22026032998431;-17.3155899398596
SANTA RITA DO ARAGUAIA;5219407;CIDADE;-53.2051465107986;-17.3263507857821
ALTO GARÇAS;5100409;CIDADE;-53.5284541196243;-16.946722175513
ARAGUAINHA;5101209;CIDADE;-53.03561988386;-16.8575455373669
JACIARA;5104807;CIDADE;-54.9641881751901;-15.9648381836498
SÃO PEDRO DA CIPA;5107404;CIDADE;-54.9189931830667;-16.0027085200254
DOM AQUINO;5103601;CIDADE;-54.9174807825692;-15.8074551502946
CAMPO VERDE;5102678;CIDADE;-55.1716554148957;-15.5537042698269
RONDONÓPOLIS;5107602;CIDADE;-54.6335870401784;-16.4701628729862
PEDRA PRETA;5106372;CIDADE;-54.4713956382101;-16.6222104153648
SÃO JOSÉ DO POVO;5107297;CIDADE;-54.2562463683381;-16.4663303082739
JUSCIMEIRA;5105200;CIDADE;-54.8887609429504;-16.0446851886071
POXORÉO;5107008;CIDADE;-54.4007326559538;-15.8181355564855
PRIMAVERA DO LESTE;5107040;CIDADE;-54.3000532591227;-15.5522935926261
NOVA BRASILÂNDIA;5106208;CIDADE;-54.9719088691261;-14.9254644555349
PLANALTO DA SERRA;5106455;CIDADE;-54.7834957522787;-14.6607059390278
GUIRATINGA;5104203;CIDADE;-53.7609640294195;-16.3483892675563
TESOURO;5108105;CIDADE;-53.55584396202981;-16.0752374007198
PARANATINGA;5106307;CIDADE;-54.0540919919065;-14.427698479643
SANTO ANTÔNIO DO LESTE;5107792;CIDADE;-53.6117238521722;-14.8008133960851
NOVO SÃO JOAQUIM;5106281;CIDADE;-53.0161155129018;-14.8865652622461
SANTA ROSA DO PURUS;1200435;CIDADE;-70.4864968937616;-9.44340653710605
ASSIS BRASIL;1200054;CIDADE;-69.5634591746677;-10.942865680565
EPITACIOLÂNDIA;1200252;CIDADE;-68.7448680666749;-11.0282398276016
BRASILÉIA;1200104;CIDADE;-68.7479434259584;-11.0164110187314
XAPURI;1200708;CIDADE;-68.5062948050463;-10.6520719399922
MARECHAL THAUMATURGO;1200351;CIDADE;-72.7902659086983;-8.95359112286319
PORTO WALTER;1200393;CIDADE;-72.7423339648033;-8.26666636255869
MÂNCIO LIMA;1200336;CIDADE;-72.9165010261308;-7.59322259361088
RODRIGUES ALVES;1200427;CIDADE;-72.6478549141997;-7.73360203347127
CRUZEIRO DO SUL;1200203;CIDADE;-72.6725313174358;-7.63069000476114
GUAJARÁ;1301654;CIDADE;-72.5824305383396;-7.54777441458756
JORDÃO;1200328;CIDADE;-71.9508751248365;-9.1933578595305
IPIXUNA;1301803;CIDADE;-71.6944180603084;-7.05098011420702
TARAUACÁ;1200609;CIDADE;-70.7555010628937;-8.15566859150029
FEIJÓ;1200302;CIDADE;-70.3539836082165;-8.16024752973452
ENVIRA;1301506;CIDADE;-70.0304125429825;-7.43981754372578
MANOEL URBANO;1200344;CIDADE;-69.2599445775075;-8.83631773660487
SENA MADUREIRA;1200500;CIDADE;-68.655684061692;-9.06533950470602
EIRUNEPÉ;1301407;CIDADE;-69.8662902624416;-6.66735256663392
SENADOR GUIOMARD;1200450;CIDADE;-67.7431723600051;-10.1481735858712
BUJARI;1200138;CIDADE;-67.9518592792015;-9.82001962639185
RIO BRANCO;1200401;CIDADE;-67.8105287004235;-9.97829875240255
CAPIXABA;1200179;CIDADE;-67.6735079719432;-10.5697677084521
PLÁCIDO DE CASTRO;1200385;CIDADE;-67.1882600861516;-10.3351332824092
PORTO ACRE;1200807;CIDADE;-67.5405900835194;-9.60085823087717
ACRELÂNDIA;1200013;CIDADE;-67.0523165800206;-10.0737938921381
COSTA MARQUES;1100080;CIDADE;-64.2316539391172;-12.4360138773168
SÃO FRANCISCO DO GUAPORÉ;1101492;CIDADE;-63.57086471076491;-12.0637984118473
GUAJARÁ-MIRIM;1100106;CIDADE;-65.3239518196923;-10.7738837403235
NOVA MAMORÉ;1100338;CIDADE;-65.3291490231467;-10.4117712943643
CAMPO NOVO DE RONDÔNIA;1100700;CIDADE;-63.6249914265426;-10.5684164690079
BURITIS;1100452;CIDADE;-63.82967879175651;-10.209805406906
MONTE NEGRO;1101401;CIDADE;-63.2955591672175;-10.2630977555518
ALTO PARAÍSO;1100403;CIDADE;-63.3176294334976;-9.71666673776296
BOCA DO ACRE;1300706;CIDADE;-67.3995777566805;-8.75124319580966
PAUINI;1303502;CIDADE;-67.0020974885282;-7.71404364407086
ITAMARATI;1301951;CIDADE;-68.2479174359782;-6.43779934840865
CARAUARI;1301001;CIDADE;-66.8966352816837;-4.88166590404391
LÁBREA;1302405;CIDADE;-64.79477302752;-7.26194655309012
CANDEIAS DO JAMARI;1100809;CIDADE;-63.70002007182979;-8.78502070319229
PORTO VELHO;1100205;CIDADE;-63.8314456543611;-8.76889178971532
CANUTAMA;1300904;CIDADE;-64.3942308189288;-6.52910607561267
FERNANDO DE NORONHA;2605459;CIDADE;-32.435186328053;-3.85202140065516
ATALAIA DO NORTE;1300201;CIDADE;-70.1879892845226;-4.3661574895726
BENJAMIN CONSTANT;1300607;CIDADE;-70.0273484332765;-4.37498901846019
TABATINGA;1304062;CIDADE;-69.9462443752272;-4.23188367550759
SÃO PAULO DE OLIVENÇA;1303908;CIDADE;-68.9448534881358;-3.46650962337728
AMATURÁ;1300060;CIDADE;-68.2096146409404;-3.36680518739482
SANTO ANTÔNIO DO IÇÁ;1303700;CIDADE;-67.9464851438841;-3.10748630907923
TONANTINS;1304237;CIDADE;-67.7764822806952;-2.86109124974123
JURUÁ;1302207;CIDADE;-66.0630419255434;-3.47488959877636
JUTAÍ;1302306;CIDADE;-66.7713275466878;-2.74464644676747
FONTE BOA;1301605;CIDADE;-66.0965029898347;-2.51227068446504
SÃO GABRIEL DA CACHOEIRA;1303809;CIDADE;-67.0836428963463;-0.136462788112021
JAPURÁ;1302108;CIDADE;-66.9969034946413;-1.88084485864101
TEFÉ;1304203;CIDADE;-64.7084196633027;-3.34837249383133
UARINI;1304260;CIDADE;-65.1553456401554;-2.98360924259388
ALVARÃES;1300029;CIDADE;-64.8135346775686;-3.21658376896053
MARAÃ;1302801;CIDADE;-65.5742837031641;-1.86643687723974
SANTA ISABEL DO RIO NEGRO;1303601;CIDADE;-65.020022639512;-0.416694831868121
ALTA FLORESTA D'OESTE;1100015;CIDADE;-61.99982389629361;-11.9355403043823
PIMENTEIRAS DO OESTE;1101468;CIDADE;-61.04437900253839;-13.4765620020333
CEREJEIRAS;1100056;CIDADE;-60.8184261646815;-13.19503303162
ALTO ALEGRE DOS PARECIS;1100379;CIDADE;-61.853077168603;-12.1317772241827
SANTA LUZIA D'OESTE;1100296;CIDADE;-61.7733054630545;-11.9084233320875
PARECIS;1101450;CIDADE;-61.5979979726776;-12.1798270503181
SÃO FELIPE D'OESTE;1101484;CIDADE;-61.5125081133327;-11.9143893543069
PRIMAVERA DE RONDÔNIA;1101476;CIDADE;-61.3165462429165;-11.8257069538678
CORUMBIARA;1100072;CIDADE;-60.9487011706614;-12.9975202360694
CHUPINGUAIA;1100924;CIDADE;-60.9018477499554;-12.5568407606929
SERINGUEIRAS;1101500;CIDADE;-63.03876099770721;-11.7671166352298
SÃO MIGUEL DO GUAPORÉ;1100320;CIDADE;-62.7200634814364;-11.6994897434308
MIRANTE DA SERRA;1101302;CIDADE;-62.66942709525659;-11.0456092895817
GOVERNADOR JORGE TEIXEIRA;1101005;CIDADE;-62.74045763946321;-10.6120717722655
NOVA BRASILÂNDIA D'OESTE;1100148;CIDADE;-62.30823016301899;-11.72132541348
ALVORADA D'OESTE;1100346;CIDADE;-62.2772748656972;-11.344130023069
NOVO HORIZONTE DO OESTE;1100502;CIDADE;-61.9943876627606;-11.7097429196397
CASTANHEIRAS;1100908;CIDADE;-61.9491611964662;-11.4268422250956
NOVA UNIÃO;1101435;CIDADE;-62.55508939888;-10.9155320413115
URUPÁ;1101708;CIDADE;-62.3706324537667;-11.1285452753216
TEIXEIRÓPOLIS;1101559;CIDADE;-62.25592225395459;-10.9321692856881
OURO PRETO DO OESTE;1100155;CIDADE;-62.2610551904363;-10.7235739004681
CACAULÂNDIA;1100601;CIDADE;-62.9031899345687;-10.3388728390592
ARIQUEMES;1100023;CIDADE;-63.0332692780484;-9.90846286624693
RIO CRESPO;1100262;CIDADE;-62.9000103659589;-9.70553670942552
JARU;1100114;CIDADE;-62.4762307081317;-10.4359487675478
THEOBROMA;1101609;CIDADE;-62.3451455299349;-10.2487305516953
VALE DO PARAÍSO;1101807;CIDADE;-62.1343903568099;-10.43105268422
VALE DO ANARI;1101757;CIDADE;-62.1768234421278;-9.85139270774329
MACHADINHO D'OESTE;1100130;CIDADE;-61.9995925724466;-9.42556247969476
ROLIM DE MOURA;1100288;CIDADE;-61.7857809351854;-11.7222589130049
CACOAL;1100049;CIDADE;-61.4429442118224;-11.433865028318
PRESIDENTE MÉDICI;1100254;CIDADE;-61.90943868352979;-11.1732050158676
JI-PARANÁ;1100122;CIDADE;-61.94509458268411;-10.8820513179987
MINISTRO ANDREAZZA;1101203;CIDADE;-61.5189219301054;-11.1962379837992
RONDOLÂNDIA;5107578;CIDADE;-61.4596781719947;-10.8443019736611
PIMENTA BUENO;1100189;CIDADE;-61.183665673642;-11.6775369896255
ESPIGÃO D'OESTE;1100098;CIDADE;-61.0201731132847;-11.5285546329773
CABIXI;1100031;CIDADE;-60.5443135812009;-13.4997634592674
COLORADO DO OESTE;1100064;CIDADE;-60.5550674630789;-13.1305638410373
COMODORO;5103304;CIDADE;-59.7904309944221;-13.6605599165493
VILHENA;1100304;CIDADE;-60.1385838660987;-12.7413734713965
CAMPOS DE JÚLIO;5102686;CIDADE;-59.2634085205862;-13.7199230452052
SAPEZAL;5107875;CIDADE;-58.8121380141755;-13.5381953530411
ARIPUANÃ;5101407;CIDADE;-59.4486163791619;-10.1725236951542
JUÍNA;5105150;CIDADE;-58.7622171517696;-11.4220180319014
CASTANHEIRA;5102850;CIDADE;-58.6134092636961;-11.1341078572341
COLNIZA;5103254;CIDADE;-59.2189486740791;-9.45790384640582
JURUENA;5105176;CIDADE;-58.4963091740334;-10.3291127795335
COTRIGUAÇU;5103379;CIDADE;-58.6068949710817;-9.88625387121004
ITAPUÃ DO OESTE;1101104;CIDADE;-63.18233701651829;-9.19187167502991
CUJUBIM;1100940;CIDADE;-62.587174531921;-9.37819339875335
HUMAITÁ;1301704;CIDADE;-63.0266980219283;-7.51222495036648
TAPAUÁ;1304104;CIDADE;-63.18709486718021;-5.62422351760364
MANICORÉ;1302702;CIDADE;-61.2992484088508;-5.81320526099773
APUÍ;1300144;CIDADE;-59.88566610471881;-7.19787015137271
NOVO ARIPUANÃ;1303304;CIDADE;-60.3770456690009;-5.12266931402812
CAMPO NOVO DO PARECIS;5102637;CIDADE;-57.8885464788372;-13.6547331727689
BRASNORTE;5101902;CIDADE;-58.00267362778721;-12.1249381394923
NOVA MARINGÁ;5108907;CIDADE;-57.0985516651799;-13.0114269537202
SÃO JOSÉ DO RIO CLARO;5107305;CIDADE;-56.7215837606849;-13.4520683369831
NOVA MUTUM;5106224;CIDADE;-56.1100052480978;-13.8327256922854
LUCAS DO RIO VERDE;5105259;CIDADE;-55.92177070911169;-13.0704649504837
TAPURAH;5108006;CIDADE;-56.5194858964735;-12.7320686309095
ITANHANGÁ;5104542;CIDADE;-56.6493436130839;-12.2347687154753
SORRISO;5107925;CIDADE;-55.72591367509131;-12.5517767074447
IPIRANGA DO NORTE;5104526;CIDADE;-56.1597931355503;-12.2368419997845
JUARA;5105101;CIDADE;-57.5131232183312;-11.2503599781237
PORTO DOS GAÚCHOS;5106802;CIDADE;-57.4083538380051;-11.5338400290875
NOVO HORIZONTE DO NORTE;5106273;CIDADE;-57.3174751138237;-11.3876347789954
TABAPORÃ;5107941;CIDADE;-56.8248337962705;-11.307507956675
NOVA BANDEIRANTES;5106158;CIDADE;-57.8184757985331;-9.84295281998759
NOVA MONTE VERDE;5108956;CIDADE;-57.4723693069132;-9.97261692661274
APIACÁS;5100805;CIDADE;-57.3954022412255;-9.56549516841497
NOVA CANAÃ DO NORTE;5106216;CIDADE;-55.71487730604381;-10.6311042286766
PARANAÍTA;5106299;CIDADE;-56.4788997201888;-9.66965549821321
ALTA FLORESTA;5100250;CIDADE;-56.09161044047379;-9.87172259630039
CARLINDA;5102793;CIDADE;-55.8216147779941;-9.96666579223378
SANTA RITA DO TRIVELATO;5107768;CIDADE;-55.2776928814179;-13.8161897315183
NOVA UBIRATÃ;5106240;CIDADE;-55.273213318984;-13.0338277155405
VERA;5108501;CIDADE;-55.30091857486;-12.2840488627839
SINOP;5107909;CIDADE;-55.5009220023868;-11.8580053076977
SANTA CARMEM;5107248;CIDADE;-55.2822227065053;-11.96968555654
FELIZ NATAL;5103700;CIDADE;-54.9339040664255;-12.3832470277783
GAÚCHA DO NORTE;5103858;CIDADE;-53.26151867194759;-13.1880431890901
ITAÚBA;5104559;CIDADE;-55.2466893348601;-11.0077118983777
COLÍDER;5103205;CIDADE;-55.4642305419601;-10.8040897786613
NOVA SANTA HELENA;5106190;CIDADE;-55.1836857411212;-10.8509999755618
CLÁUDIA;5103056;CIDADE;-54.8741824477688;-11.5053107372794
UNIÃO DO SUL;5108303;CIDADE;-54.3748444105852;-11.5355107503535
MARCELÂNDIA;5105580;CIDADE;-54.51930623219051;-11.0805914109253
NOVA GUARITA;5108808;CIDADE;-55.4030701389659;-10.3088464290438
TERRA NOVA DO NORTE;5108055;CIDADE;-55.1159514886165;-10.597128092808
PEIXOTO DE AZEVEDO;5106422;CIDADE;-54.9922974013688;-10.2448420824407
MATUPÁ;5105606;CIDADE;-54.9318057201458;-10.1721074658748
NOVO MUNDO;5106265;CIDADE;-55.1720189315524;-9.97710919417073
GUARANTÃ DO NORTE;5104104;CIDADE;-54.91605731127221;-9.95407323332093
JACAREACANGA;1503754;CIDADE;-57.7663398583794;-6.22355173118281
TRAIRÃO;1508050;CIDADE;-55.9961700349273;-4.69981914954297
NOVO PROGRESSO;1505031;CIDADE;-55.4198701179784;-7.03483591305845
COARI;1301209;CIDADE;-63.14218398405621;-4.08421915864164
CODAJÁS;1301308;CIDADE;-62.0634296604883;-3.84304593261256
ANORI;1300102;CIDADE;-61.6589553828779;-3.74538558599572
BERURI;1300631;CIDADE;-61.3715708916659;-3.89451340969001
ANAMÃ;1300086;CIDADE;-61.4059034797501;-3.57637042677263
CAAPIRANGA;1300839;CIDADE;-61.2113341331817;-3.33009339183202
NOVO AIRÃO;1303205;CIDADE;-60.948810707829;-2.62343245894122
BARCELOS;1300409;CIDADE;-62.92566965810259;-0.972801052500113
CAREIRO;1301100;CIDADE;-60.3638098437089;-3.8224472699203
MANAQUIRI;1302553;CIDADE;-60.4588813063745;-3.4290796692398
BORBA;1300805;CIDADE;-59.5945590194969;-4.39061989132849
MANACAPURU;1302504;CIDADE;-60.62058944587059;-3.29827803535901
IRANDUBA;1301852;CIDADE;-60.1933881661307;-3.28105387749892
MANAUS;1302603;CIDADE;-60.023335181061;-3.13469149109877
CAREIRO DA VÁRZEA;1301159;CIDADE;-59.82631406083391;-3.19739659476436
RIO PRETO DA EVA;1303569;CIDADE;-59.70473809419901;-2.6933015415564
NOVA OLINDA DO NORTE;1303106;CIDADE;-59.0930740260433;-3.88759283178356
AUTAZES;1300300;CIDADE;-59.1335670918168;-3.57866364165355
ITACOATIARA;1301902;CIDADE;-58.4401754367572;-3.14037880381298
URUCURITUBA;1304401;CIDADE;-58.1596410413098;-3.13463311554413
SILVES;1304005;CIDADE;-58.21480086082691;-2.83642742957244
PRESIDENTE FIGUEIREDO;1303536;CIDADE;-60.0256468344675;-2.05842908516517
CARACARAÍ;1400209;CIDADE;-61.14917687013;1.80387124723814
IRACEMA;1400282;CIDADE;-61.0522585850197;2.16821476513243
MUCAJAÍ;1400308;CIDADE;-60.9115185306216;2.47977223497174
ALTO ALEGRE;1400050;CIDADE;-61.3140223901178;2.99382294755628
AMAJARI;1400027;CIDADE;-61.4205901726631;3.65211844532578
BOA VISTA;1400100;CIDADE;-60.67053267296511;2.81668191901165
PACARAIMA;1400456;CIDADE;-61.1473063471493;4.47525934006528
RORAINÓPOLIS;1400472;CIDADE;-60.42506049398191;0.937195393566653
SÃO LUIZ;1400605;CIDADE;-60.0282667741903;1.01811162735769
SÃO JOÃO DA BALIZA;1400506;CIDADE;-59.9060443451544;0.94715742743545
CAROEBE;1400233;CIDADE;-59.6948100736757;0.872674507157786
CANTÁ;1400175;CIDADE;-60.6020628476112;2.60766639833063
BONFIM;1400159;CIDADE;-59.8780066289099;3.35028861900008
NORMANDIA;1400407;CIDADE;-59.6352062835683;3.88297828517415
UIRAMUTÃ;1400704;CIDADE;-60.195716148042;4.58544038739198
MAUÉS;1302900;CIDADE;-57.7150343867525;-3.38642792609963
ITAPIRANGA;1302009;CIDADE;-58.0345458839662;-2.74184275223855
BOA VISTA DO RAMOS;1300680;CIDADE;-57.5877073464737;-2.97172653149152
SÃO SEBASTIÃO DO UATUMÃ;1303957;CIDADE;-57.87034635583459;-2.5701525795932
URUCARÁ;1304302;CIDADE;-57.7598281745956;-2.53661167175683
BARREIRINHA;1300508;CIDADE;-57.0677504898938;-2.79814983683766
ITAITUBA;1503606;CIDADE;-55.9900488572777;-4.2637294798599
PARINTINS;1303403;CIDADE;-56.7362921451951;-2.62705258575071
FARO;1503002;CIDADE;-56.745753017307;-2.17297524187817
NHAMUNDÁ;1303007;CIDADE;-56.7167699133376;-2.18898376682478
TERRA SANTA;1507979;CIDADE;-56.4909047722432;-2.10811447366957
JURUTI;1503903;CIDADE;-56.0949976884001;-2.15525299492899
ORIXIMINÁ;1505304;CIDADE;-55.8627995152359;-1.76375349994187
RURÓPOLIS;1506195;CIDADE;-54.90586225986911;-4.09906538986528
AVEIRO;1501006;CIDADE;-55.3307343898178;-3.60559525916533
BELTERRA;1501451;CIDADE;-54.94267473932619;-2.64902016938132
SANTARÉM;1506807;CIDADE;-54.7185701672711;-2.43621332991971
PLACAS;1505650;CIDADE;-54.2169681312654;-3.867315562008201
URUARÁ;1508159;CIDADE;-53.7370310504594;-3.706528499878099
ÓBIDOS;1505106;CIDADE;-55.5163235097126;-1.90923549581828
CURUÁ;1502855;CIDADE;-55.1196786087308;-1.8899287042432
ALENQUER;1500404;CIDADE;-54.74086235018961;-1.95139750493569
MONTE ALEGRE;1504802;CIDADE;-54.073374725636;-2.00332799993398
PRAINHA;1506005;CIDADE;-53.4818139407895;-1.80569449994049
PEDRO OSÓRIO;4314209;CIDADE;-52.8263117339326;-31.8638282209654
CERRITO;4305124;CIDADE;-52.8148023322809;-31.8526391259378
MORRO REDONDO;4312450;CIDADE;-52.6577802013944;-31.5822032266039
CANGUÇU;4304507;CIDADE;-52.6762858320724;-31.3938595234769
CAPÃO DO LEÃO;4304663;CIDADE;-52.48700757206271;-31.7668386558036
PELOTAS;4314407;CIDADE;-52.3443200629915;-31.7195978799848
ARROIO DO PADRE;4301073;CIDADE;-52.43330150440961;-31.4406439922291
RIO GRANDE;4315602;CIDADE;-52.0867696991135;-32.0504457918034
SÃO JOSÉ DO NORTE;4318507;CIDADE;-52.0342022719838;-32.0206091118894
